Rating,Review,Timestamp
1,This app gives pedophiles direct access to children. This app is dangerous. This app is sociopathic. This app puts no measures in place to actually protect children from narcissistic and violent adults. It should actually be a banned from app stores,2024-11-16 06:03:02
1,Hamzaking,2024-11-16 06:01:04
1,I just updated but it doesn't wanna open what bugs did y'all fix because it was fine Before I updated.,2024-11-16 06:00:30
1,I can't repost anymore and other people are struggling with this can you please fix this,2024-11-16 05:59:59
4,কতো গুলো প্রতিবন্ধীর জন্য টিকটকটা নস্ট হয়ে গেছে টিকটকে ইসলামীক ভিডিও দেখতে চাইলে @king_of_king's_lib_king,2024-11-16 05:59:58
1,Kindly Kindly Kindly understand the hotel and the Mayadevi and Temple hotel hotel class hotel hotel,2024-11-16 05:59:44
5,The good app,2024-11-16 05:59:19
5,Very Good,2024-11-16 05:59:16
1,They're stealing your identity,2024-11-16 05:58:38
5,TikTok is bast,2024-11-16 05:53:46
1,I got suspended for age restrict peple say my voice sounded like a kid an I got suspended till November 14 2029 an beefing with random no that girl beefed with me so one star ticktock,2024-11-16 05:52:55
5,Nic ap,2024-11-16 05:46:02
1,Good,2024-11-16 05:45:04
5,Please afnan ka tik Tok ID khol do please 🥺🥺🥺🥺,2024-11-16 05:43:58
3,"Good, has glitches, people get others flagged unnecessarily out of jealously. Beware of romance scammers !",2024-11-16 05:43:52
1,Nice app,2024-11-16 05:43:38
1,Rajajee,2024-11-16 05:41:59
5,I am trying it,2024-11-16 05:41:47
4,Very good 👍,2024-11-16 05:39:22
1,haseeb wattoo 46,2024-11-16 05:39:08
5,মাহিরিয়াদ,2024-11-16 05:38:46
5,❤️❤️❤️,2024-11-16 05:38:43
5,Please My friend account,2024-11-16 05:36:35
5,Best,2024-11-16 05:36:10
1,Amazing,2024-11-16 05:36:04
4,Karak king account unbeend karo please,2024-11-16 05:35:30
1,If i could write negative stars i would do -1000000000 stars i deleted and flagged this app and its still giving me emails that people i watched made new videos and that new updates are available i don't want your fricking stupid notifications and adds,2024-11-16 05:35:22
1,App has been glitching a lot lately. Comment section won't open up. When you ♥️ something the ♥️ sticks to the screen. Can't scroll to the next video unless I reopen the app. Can't search anything. The been 3 recent updates but it's still not working properly.,2024-11-16 05:34:51
1,Fix the share button. When I try to share a video the person getting the message gets asked to download the app even though they already have it. But if I click share n copy link and share it then it works fine.,2024-11-16 05:33:13
5,Hhfi,2024-11-16 05:32:22
5,This app good 👍,2024-11-16 05:31:23
1,Live do ga ya TikTok account Delet karoo😡😡😡😡,2024-11-16 05:30:47
2,"Not as good lately. Algorithm is super strict about following trends, and some pretty creepy stuff comes on my feed at night. Like, night terror creepy. I can't even open the app after sundown now because I don't want to see something haunting before bed. Unless they can dress it up so I don't have nightmares at night, be careful on this app at night.",2024-11-16 05:30:25
1,"I couldn't recover my account after i accidentally changed my age, the face age recogniton method doesn't work and my ID is written in a native language and I don't have a passport yet so I am here waiting my account to be deleted. It's ironic how a misclick is all it takes to restrict one's account while there is no decent method on how to actually identify the age of that person. I will use my second account, but why the inconvenience?",2024-11-16 05:26:53
3,Please unfreeze my account please 🙏,2024-11-16 05:25:24
5,please dear tiktok team unbanned my friend tiktok acount please😓😓😓😓😓ismailhamdard131 please love you,2024-11-16 05:24:40
5,It's good,2024-11-16 05:16:40
5,Hello tick tock team my tick tock account waseem official 9912 UNfeaz please 🥺 sport me I love you teak tok team,2024-11-16 05:15:45
5,Buu La Ep prowess,2024-11-16 05:15:43
5,💖💖💖💖💖,2024-11-16 05:14:50
1,Why has there been four updates in the last two days? Updates I have to do because otherwise the app doesn't work??,2024-11-16 05:10:58
1,Having a problem where it sounds like the audio like overlapping or double playing the same video....anyone else??,2024-11-16 05:07:54
5,Raza Ali dogar,2024-11-16 05:07:11
5,Faizan Ali,2024-11-16 05:07:01
5,help TikTok virl my video,2024-11-16 05:06:45
5,FarxandAli 😍😍😍😍,2024-11-16 05:06:14
5,Excellent app,2024-11-16 05:05:11
5,Highly entertaining‼️,2024-11-16 05:03:41
1,It's causing a lot of trouble now. I'm always getting kicked out of the app. I want to know why.?,2024-11-16 05:03:15
1,"Hello dear tiktok team Very very important Please I need your help because your account has mistakenly put my account in the freezer list. Please re-check my account correctly and remove my account from the freezer list. Because I have not made any mistake that is against tiktok police but still my account has been frozen and my views have decreased a lot and I am also working hard on tiktok now to make very good videos content but Still, my Account@funnyvideo1730",2024-11-16 05:02:55
5,Unfreeze my account please 🥰viral kardo,2024-11-16 05:02:47
5,Good,2024-11-16 05:01:33
1,WHY CAN I NOT SEARCH ANYTHING WITHOUT HALF NAKED GIRLS FIX YOUR APP,2024-11-16 05:00:20
3,Please my TikTok account unfreeze and Viral,2024-11-16 04:59:45
3,පුක තමා,2024-11-16 04:55:40
5,I love this app it's so fun you can make tiktok videos,2024-11-16 04:54:24
1,THE LOGO IS BURNING MY PHONE I DON'T WANT THAT BROWN THINGY ON MY SCREEN 😭,2024-11-16 04:54:07
1,It used to work perfectly on my Android now it keeps shutting off or freezing up. So sick of it. I've uninstalled it and reinstalled it and it doesn't do a bit of good 🤬,2024-11-16 04:53:32
5,Gtu,2024-11-16 04:51:10
5,Well how ever I love this app so you can do VIDEO SO FUN,2024-11-16 04:49:18
4,Great,2024-11-16 04:48:11
5,good,2024-11-16 04:46:48
1,بطئ جدا في تحميل الفديوهات,2024-11-16 04:46:04
5,Hi tiktok team plz my account unfreeze full support me only everone videos 📹 200 likes plz my account @raees__aryan 🙏 😊,2024-11-16 04:45:31
5,nice 👍 application,2024-11-16 04:42:07
5,"its a great app but resent i have had a small issue on the editor there was an that you can download the video before you post it, now its not there. another problem i cant save my videos in draft for later review before i post its either of 2 ways post or i delete everything . i don't know if its only me experiencing this.. PLEASE FIX THIS.",2024-11-16 04:39:47
5,SaeedAil,2024-11-16 04:37:37
5,Skibiti rizziti rizzler from ohio,2024-11-16 04:34:15
3,This is my favourite social media platform but my fyp isn't what I want it to be it's what other people would prefer please let me choose again I find this annoying,2024-11-16 04:28:53
5,Super,2024-11-16 04:27:59
1,Tiktok account,2024-11-16 04:18:19
5,Super,2024-11-16 04:16:39
5,Promote my account,2024-11-16 04:13:47
1,"check phone permissions after latest update. grants access to mic,cam, photos and video previously not allowed",2024-11-16 04:11:52
2,Odocio Garcia,2024-11-16 04:09:49
5,I am Farhan,2024-11-16 03:55:28
5,Best app for iphone,2024-11-16 03:54:20
4,Tish so good💖🫰🏻,2024-11-16 03:53:00
1,I can open it,2024-11-16 03:51:10
1,This app will steal your soul,2024-11-16 03:50:01
5,Good,2024-11-16 03:49:53
3,Very decent interesting socialising app,2024-11-16 03:48:57
1,I don't why my videos views are not getting this tiktok system glitch?,2024-11-16 03:48:45
5,Nic,2024-11-16 03:44:05
5,The best,2024-11-16 03:39:57
5,I will try to get a new,2024-11-16 03:38:40
1,Stops working every couple weeks,2024-11-16 03:38:35
1,Trash,2024-11-16 03:38:07
3,Tiktok please fix my fypp!,2024-11-16 03:37:58
5,Please tiktok team remove my default option (Everyone),2024-11-16 03:37:10
5,Nice,2024-11-16 03:34:26
1,CENSORSHIP AS BAD AS META. I shared a video with court admissible Evidence of fraud and they removed it saying it's community guidelines violation....? I shared truth and facts. You are trying to hide and alter that that is against the law.,2024-11-16 03:32:52
3,Comments don't load,2024-11-16 03:32:41
5,Geared,2024-11-16 03:28:17
1,"It an okay app, it works. But too toxic. Never reinstalling this app again.",2024-11-16 03:27:06
2,Content appears out of order (randomly instead of chronologically) on the Feed and when viewing individual pages. This makes no sense and is confusing.,2024-11-16 03:24:12
5,Waw is the mi to nember wan aplicatio,2024-11-16 03:23:27
2,Tik tok needs to fix its bugs The latest update has a glitches,2024-11-16 03:20:22
5,"2021-I have been scrolling for 7 hours no joke 0-0"" It's been a year and 2022-honestly I still love this app 2024(late)- still using it...",2024-11-16 03:17:29
5,Nice 👍👍👍👍👍👍👍👍👍👍👍👍👍,2024-11-16 03:14:15
1,Favorite sounds are not showing,2024-11-16 03:13:33
1,"Aaaawwww poor wittle tiktok employees, did your feelings get a boo boo when a woman called out a rapist in the comments on a video & then you snowflake babyman gave that woman an account time out, but yet the male rapist didn't? Karma will get you.",2024-11-16 03:13:00
5,Moeenkhan,2024-11-16 03:08:25
5,Excellent,2024-11-16 03:07:59
2,Latest Update has some major bugs. When you go to open the comments it gets stuck and you have to shut down the app. You can't share either. It's just glitching hardcore. I know it's not my Internet because I can use all of my other apps without issues.,2024-11-16 03:06:26
4,Entertaining and educative,2024-11-16 03:02:47
1,In 2020 i said i love it. Now i am changing my response because my videos are getting tooken down for Sexual activity and obviously there not because its a normal coryxkenshin edit and its stupid how a video got tooken down of a fake gun but then i see a live stream of someone selling guns and ofc their white,2024-11-16 02:58:15
5,Juhar,2024-11-16 02:55:12
5,I love it but this banding stuff is gettinv ony nervous,2024-11-16 02:53:11
1,I can't use the app without it crashing after only 5 to 10 videos. I've uninstalled the app and redownload it only for it to say I need to update it but when I press the update button it won't update. this all happened after the new bug fixes.,2024-11-16 02:52:58
5,An amazing app,2024-11-16 02:48:16
3,𝙽𝚘 𝚒𝚝'𝚜 𝚊 𝚐𝚛𝚎𝚊𝚝 𝚊𝚙𝚙 𝚋𝚞𝚝 𝚒𝚝 𝚍𝚘𝚎𝚜𝚗'𝚝 𝚕𝚎𝚝 𝚖𝚎 𝚊𝚍𝚍 𝚝𝚘 𝚖𝚢 𝚜𝚝𝚘𝚛𝚢😕,2024-11-16 02:47:28
3,Sometimes Doesn't open,2024-11-16 02:44:40
2,I can't send massages to my friends on Tiktok it's not proper,2024-11-16 02:29:50
1,Can't see anything someone sends me,2024-11-16 02:28:53
5,I love tiktok,2024-11-16 02:27:26
5,It's good,2024-11-16 02:27:05
1,Why can I only use it for an hour when I am an adult and see no comments,2024-11-16 02:22:33
1,Poor performance of app after this update even after liking videos the like symbol remains on screen and i can't read the comment section when i open the comment section 👎👎👎,2024-11-16 02:19:45
5,"truly entertaining simple, secure, enjoyable",2024-11-16 02:18:33
5,tikTok is a very good app and like it,2024-11-16 02:18:14
4,Good but stopp the banning for saying ew,2024-11-16 02:16:57
1,Won't give me reposts,2024-11-16 02:16:42
1,Took away my filter!!! Ruined my content creation.,2024-11-16 02:14:52
1,Please 🥺 TikTok team my account unfreez and no fake views 🙏 username.dj.shani please unfreez my account please 🥺,2024-11-16 02:11:15
2,Its ok they need to spend more time getting rid of fake scammers then blocking other people true comment's,2024-11-16 02:10:21
5,Nice one 💪💪💪,2024-11-16 02:04:19
5,Amazing Appp🔥,2024-11-16 02:03:09
2,"Confusingly, this other problem with following accounts is also gone now...out of the blue? TikTok, please make your app make sense again, and stop finagling your algorithm to skew political content before you lose most of your user base and are left with nothing but trolls and bot accounts.",2024-11-16 02:02:52
5,his best aap,2024-11-16 01:59:36
1,New update has mine glitching,2024-11-16 01:55:40
5,Fantastic,2024-11-16 01:54:40
2,Please help me account Guru for you 🤩🤪 1 million mein video jaaye,2024-11-16 01:53:30
5,I love tiktok so much I've useing it since 2020 and u can make videos chat sometimes and make story's post videos copy videos save the videos I love it,2024-11-16 01:52:43
5,Lolu uhlelo lokusebenza oluhle ongakwazi ukubuka amavidiyo akho,2024-11-16 01:52:02
5,Hy tiktok team very nice worinking is very good,2024-11-16 01:51:09
5,I love it so much,2024-11-16 01:50:47
2,Wow,2024-11-16 01:47:05
1,"TikTok was fun, but now it's harassment. If you make the mistake to focus on a vid, you will have to watch the same video 100 times, but with a different font or cut differently, so I have no patience for it. I open the app, scroll through 2 videos that I've already seen but from a different creator, and just close the app and do something else. So yeah, I think you need to review your algorithm because if I have to watch the same video again and again, then I'm out.",2024-11-16 01:45:08
1,Nice,2024-11-16 01:43:29
1,the app is slow😤,2024-11-16 01:38:27
5,I love tiktok its so positive!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2024-11-16 01:37:46
5,Very helpful,2024-11-16 01:33:24
5,Why does it gti,2024-11-16 01:31:55
5,Kana beektaa,2024-11-16 01:30:03
5,Jamalkadir ali,2024-11-16 01:28:58
5,Excellent,2024-11-16 01:28:12
1,Chinese spyware.,2024-11-16 01:23:51
5,Saiful,2024-11-16 01:20:29
5,Good,2024-11-16 01:19:34
5,Good savers my tik tok optional actions plz,2024-11-16 01:18:51
1,"Your ban system is horrid. Banning people for being ""underage"". I get there are actual kids underage on there. But I am 19 years of age. Your AI ban system falsely banned, and I expect to be emailed soon. Absolutely horrible. Maybe use real people to ban.",2024-11-16 01:16:58
1,Keep having to upload and upload again and then the video doesn't play right,2024-11-16 01:09:45
