text,Rating,Timestamp
he tiktok team nice work good,5,2024-11-16 01:51:09
love much,5,2024-11-16 01:50:47
now,2,2024-11-16 01:47:05
tiktok fun harassment make mistake focus do watch video 100 time different font cut differently patience open app stroll 2 video give already see different creator close app something else yeah think need review algorithm watch video in,1,2024-11-16 01:45:08
nice,1,2024-11-16 01:43:29
app slow😤,1,2024-11-16 01:38:27
love tiktok positive,5,2024-11-16 01:37:46
helpful,5,2024-11-16 01:33:24
ti,5,2024-11-16 01:31:55
jamalkadir ali,5,2024-11-16 01:28:58
excellent,5,2024-11-16 01:28:12
chinese spare,1,2024-11-16 01:23:51
painful,5,2024-11-16 01:20:29
good,5,2024-11-16 01:19:34
good saber tie to optional action ply,5,2024-11-16 01:18:51
ban system horrid banking people undergo get actual kiss undergo 19 year age ai ban system falsely banner expect remain soon absolutely horrible maybe use real people ban,1,2024-11-16 01:16:58
keep unload unload video doesn play right,1,2024-11-16 01:09:45
can get private account 😞,1,2024-11-16 01:01:48
pitch and bad can use search tiktok shop,1,2024-11-16 01:01:27
poor app,1,2024-11-16 00:58:12
kashmir,1,2024-11-16 00:56:57
let minor post now thing promote up account tiktok wont take video account minor keep become victim report account say nothing wrong let know tiktok support minor behave adultnsfw way,3,2024-11-16 00:56:01
talk visual ran,1,2024-11-16 00:50:34
good app intact like,1,2024-11-16 00:48:19
can play video sent thou messenger always try make download app never use issue,1,2024-11-16 00:45:46
great,5,2024-11-16 00:43:40
love,5,2024-11-16 00:42:28
love time,5,2024-11-16 00:42:25
trouble find last 7 8 video make 10 november 2024 black dress draft day didn know video😭😭😭😭😭,1,2024-11-16 00:38:36
super nice,5,2024-11-16 00:38:33
word be hard live without tiktok,5,2024-11-16 00:38:27
love watch stuff cause content can find platform unfortunately recently crash repeatedly many painless add dont want see ask close cause law even in home good wife take forever load even though new phone plenty storage please fix issue cause become unbearable unable love app continue what point,2,2024-11-16 00:38:01
exactly what wrong world right,1,2024-11-16 00:38:00
content,5,2024-11-16 00:35:35
love tie to much,5,2024-11-16 00:34:51
god,5,2024-11-16 00:34:43
dear tiptoe team love tiptoe ply vital new account zubairaesthetics ply request hard video vital ply forget love,5,2024-11-16 00:31:41
love nice even let edit photo,5,2024-11-16 00:29:58
begin report inappropriate content people go community guideline month hell even year lot awful disgust child creditor sexual assault abuse pull mean people app everywhere app adrielle signer main pedoifile she report slam buying follower send gift awful horrible thing nothing someone say anything wrong,1,2024-11-16 00:26:53
app stop sanction correctly,1,2024-11-16 00:25:18
good especially since there clot stuff,5,2024-11-16 00:23:12
please dear tiktok promote follower like love 😘😘😘,5,2024-11-16 00:16:59
good update dont let even updated,2,2024-11-16 00:16:41
love hope doesn get ruin can wait download 😞,5,2024-11-16 00:15:34
app keep get bad worse,1,2024-11-16 00:14:50
great quality,1,2024-11-16 00:14:15
since update tiktok lag couldn comment bc would freeze liked video heart would stay screen til close app pu fix maybe ill five,4,2024-11-16 00:11:14
entertainingwish would give personal content in 247 edition feed personalize,5,2024-11-16 00:10:29
interest,5,2024-11-16 00:09:10
best,5,2024-11-16 00:08:55
great app ever,5,2024-11-16 00:05:14
good app upland high quality video,5,2024-11-16 00:04:35
time video error lot error ply fix,2,2024-11-16 00:03:49
constantly lag sound previous video blend current video watch,2,2024-11-15 23:58:32
work,1,2024-11-15 23:56:13
doesn open,5,2024-11-15 23:55:28
like last person say app become extremely itchy miss click comment share nothing show can wipe go back invisible screen app use great every update get bad bad 3 update past 3 day still resolution,2,2024-11-15 23:52:38
sir give he quality option tiktok he quality option show,1,2024-11-15 23:49:07
great app,5,2024-11-15 23:44:47
good,5,2024-11-15 23:44:35
nice 🤗,4,2024-11-15 23:44:13
guam mustard,5,2024-11-15 23:42:27
april,1,2024-11-15 23:40:26
brush grate hour dont get bore would recommend u boredthose say bad feel sorry,5,2024-11-15 23:39:45
nice funny,4,2024-11-15 23:37:34
man khan,5,2024-11-15 23:36:51
nice app,5,2024-11-15 23:33:54
subject appeal account ban review dear tiktok team hope message find well tiktok account recently banner believe action may take error take great care ensure content alien tikhon’s community guideline confident none video contain material would violate policy kindly request thorough review account video question issue find would grateful,5,2024-11-15 23:33:13
please account 🙏 freeze raheem99,5,2024-11-15 23:31:32
good,4,2024-11-15 23:28:29
app go bring joy,5,2024-11-15 23:28:11
fun app due dont half stuff people like can see filter can see option create slide show dark mode random disappear even date app nothing change please fix,3,2024-11-15 23:22:08
sham khan,4,2024-11-15 23:20:37
love,5,2024-11-15 23:18:18
interest app,5,2024-11-15 23:14:14
application brow say can instal device similar notice device nokias,5,2024-11-15 23:14:13
good,5,2024-11-15 23:13:56
in able view thing send,2,2024-11-15 23:13:08
ok,5,2024-11-15 23:12:02
banner 😡,1,2024-11-15 23:11:24
well,4,2024-11-15 23:11:15
social button tiktok account attach instagram couture profile please fix soon possiblethanks,1,2024-11-15 23:10:18
keep get modification friends post even though modification disable buggy app,1,2024-11-15 23:09:56
now app important use,5,2024-11-15 23:09:07
work,4,2024-11-15 23:08:28
love app,4,2024-11-15 23:06:48
can even get right dont know everything date,1,2024-11-15 23:06:31
wont let watch video,1,2024-11-15 23:04:14
great app use 3 year,4,2024-11-15 23:02:49
good serve,5,2024-11-15 23:00:32
nice,4,2024-11-15 23:00:12
doublebladed social medium app show video fight animal kill animal people swear curse leave one review bad someone want shut tie to monitor webster government do pass monitor tick take,1,2024-11-15 22:57:00
rounder,4,2024-11-15 22:54:00
dont like tiktok report video inappropriate video people may know that record without contact dont delete video dont see violation community video something that worth report would delete comment can even opinion something without sounded offensive remove comment stupid,1,2024-11-15 22:49:37
reduce file size application,3,2024-11-15 22:45:56
good result,5,2024-11-15 22:45:42
one support tiktok 😞,3,2024-11-15 22:44:04
good,5,2024-11-15 22:43:06
give fun free oh tiktok in turn 16 would really like phone hopefully santa clause love enema🌟,5,2024-11-15 22:40:38
excellent,5,2024-11-15 22:39:38
dear tiktok account band please unbounded,4,2024-11-15 22:37:57
good app,4,2024-11-15 22:37:40
like,5,2024-11-15 22:37:40
good,5,2024-11-15 22:37:03
educational fun freedom participate share many idea a receive great knowledge,5,2024-11-15 22:36:56
good app,5,2024-11-15 22:35:55
come long way tiktok love suddenly stop work dont get wrong love clot thanks make decide delete thank tiktok always make day,3,2024-11-15 22:35:22
tiktok isn update tell,5,2024-11-15 22:31:23
every th video ad wish exaggeration,1,2024-11-15 22:29:41
thank appeal 🙏🏽🙏🏽,5,2024-11-15 22:28:46
love app,5,2024-11-15 22:28:41
reach report persistent technical issue experience tiktok app device every time attempt open app start it’s first time none previous session data save tried several troubleshoot step include clear ache data even uninstalling reinstate app however step resolve issue app continue freeze start repeatedly,2,2024-11-15 22:27:30
give turn modification phone setting app setting still keep get badge modification,3,2024-11-15 22:27:27
love 🤟🤟🤟all,3,2024-11-15 22:26:01
long story short in passed setting look live background boot good ole tiktok try search something hell go loose immediately kick app say derma banner break multiple guideline restriction many chronic year tt use haven broken single one suddenly app decides destroy matter can use wont even let use different email nothing,2,2024-11-15 22:25:11
good app 👍,5,2024-11-15 22:25:05
tie to update,5,2024-11-15 22:23:07
video quality bad unload even advanced option unload high quality anything,3,2024-11-15 22:21:57
dear tiktok team account cool please give follower like support💪 thank much❤😊😘,5,2024-11-15 22:20:17
dear tiktok support team subject request freeze tiktok account in write respectfully request freeze tiktok account follow tiktok term policy community guideline kindly review tiktok account vital video value tiktok community promise contribute positively kindly request restatement within 35 business day thank consider appeal,4,2024-11-15 22:18:55
tie to date problem,2,2024-11-15 22:16:56
english video please ok اردو video,1,2024-11-15 22:16:32
please ask follower,5,2024-11-15 22:15:17
tie to first thing want use every time live following detail make open many client well place stay good job tie to 👏,5,2024-11-15 22:15:06
wonderful app,5,2024-11-15 22:14:27
video hidden,4,2024-11-15 22:13:30
excellent,5,2024-11-15 22:12:48
play ⏯️ video,5,2024-11-15 22:12:16
relax,5,2024-11-15 22:11:52
nice,5,2024-11-15 22:09:55
bad,5,2024-11-15 22:09:06
great fantastic application,5,2024-11-15 22:07:39
best app every,5,2024-11-15 22:07:37
help,5,2024-11-15 22:06:42
good,5,2024-11-15 22:04:33
fire video,5,2024-11-15 22:04:04
1 year,5,2024-11-15 22:03:49
last 2 update make absolutely unable cannot even look comment post stroll issue life itchy,1,2024-11-15 22:02:54
change ftp sum weird she,1,2024-11-15 22:02:54
team tiktok account freeze vital video,5,2024-11-15 22:02:50
actually take lot time end,4,2024-11-15 22:02:18
go experience,5,2024-11-15 22:01:44
good,5,2024-11-15 22:00:44
beautiful,5,2024-11-15 22:00:04
nice 👍,5,2024-11-15 21:59:46
good,5,2024-11-15 21:59:44
hither ࿖,5,2024-11-15 21:58:45
people report user reason tiktok shut account mean create really app can control also somebody report user user can see report lost account permanently delete tiktok forever,1,2024-11-15 21:56:48
good 👍,5,2024-11-15 21:55:49
let create account banner nothing wrong,1,2024-11-15 21:54:57
love,5,2024-11-15 21:54:21
beautiful app,5,2024-11-15 21:52:31
tie to id live work good network good live be work user name naimatullah786,1,2024-11-15 21:50:13
please tiktok them video vital,5,2024-11-15 21:48:55
nice,2,2024-11-15 21:48:08
inside inside work wonder privacy policy regulation permit accessible pursue communication entitles,5,2024-11-15 21:47:11
good app well en even interest,5,2024-11-15 21:46:29
please tiktok account vital be struggle video ply vital,5,2024-11-15 21:46:06
jaw a,5,2024-11-15 21:46:03
can open messenger,1,2024-11-15 21:45:20
amaze app money 🤑🤑🤑🤑🤑,5,2024-11-15 21:44:27
🥰,5,2024-11-15 21:43:49
fun,5,2024-11-15 21:43:06
freeze account please,1,2024-11-15 21:42:11
tiktok account ask like please,5,2024-11-15 21:38:19
tie to nice app,5,2024-11-15 21:36:49
seem arm 786,5,2024-11-15 21:36:16
tie to team please freeze account 😢😭😭😢😢😭 please please,5,2024-11-15 21:36:09
everything spanish want english american american,1,2024-11-15 21:32:07
best like view great app idea good work funny video picture flower,5,2024-11-15 21:30:49
good effort 😌😌👍,5,2024-11-15 21:30:06
nice ape,5,2024-11-15 21:29:44
interesting ape,5,2024-11-15 21:28:43
karay king count band fro,5,2024-11-15 21:27:18
account hack write support page x account even app whole month nothing terrible service,1,2024-11-15 21:27:04
future,1,2024-11-15 21:26:30
amaze app,5,2024-11-15 21:22:52
id radial hero,1,2024-11-15 21:22:41
canal 129,5,2024-11-15 21:21:23
best,5,2024-11-15 21:20:47
vomit,5,2024-11-15 21:19:51
good,5,2024-11-15 21:17:25
app keep crash andros,2,2024-11-15 21:16:44
really disturb video pop,2,2024-11-15 21:16:23
nice,5,2024-11-15 21:15:40
tiktok good app follow back option,4,2024-11-15 21:15:07
good,5,2024-11-15 21:12:08
delete comment live without notice spasm one want reason audit message feature chat get modification late everytime direct message battery optimization disable tiktok bad platform,1,2024-11-15 21:12:05
favorite 🤠🤠🤠pp,5,2024-11-15 21:11:38
best ape,5,2024-11-15 21:11:08
best best,5,2024-11-15 21:10:32
laconic,5,2024-11-15 21:08:20
great platform give chance poor person many people famous easy use fat,1,2024-11-15 21:08:04
good,3,2024-11-15 21:07:08
nice cool,5,2024-11-15 21:07:05
amazing app would 110 recommend teach lot thing entertain 🤭🔥🙌🏼,5,2024-11-15 21:06:42
good timepass,4,2024-11-15 21:05:18
please freeze account 🤹🏼,3,2024-11-15 21:04:24
شكرا of على فتح of برمج 😃😘⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩ إنا جبر,1,2024-11-15 21:01:20
tool for a bear life,4,2024-11-15 20:59:23
please recover karay king account 🙏🙏🙏🙏🙏🤕😢😢😩🙏🙏 please recover karay king account 🙏🙏🙏🙏🙏 please,5,2024-11-15 20:59:10
i cod lead to comment end,5,2024-11-15 20:58:53
update morning tonight wont open,2,2024-11-15 20:58:06
tiktok account free please freeze 🙏 please saqibmushtaq066,4,2024-11-15 20:57:28
useful excellent 👌,5,2024-11-15 20:57:28
rating review play store page find information rating review google play well goose’s policy post review write review anything you purchase rent google play review great way help others decide get telling experience google doesn pay anyone rate review content play expect review honest unbiased rating calculate play store rating,1,2024-11-15 20:57:14
k follower please,5,2024-11-15 20:54:33
please give tiktok live option 🙏,5,2024-11-15 20:53:51
be,5,2024-11-15 20:52:45
doesn work for yyyy,1,2024-11-15 20:52:00
